text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
"Construction incident at highway 101. Area secured, 20 workers affected. ID:6539",MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-26 02:32:51.297292
Water pressure issues reported in city center. 20 households affected. ID:6158,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-26 23:58:51.298305
Minor incident: extreme heat affecting metropolitan area. Use caution. #1711,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-21 01:03:51.316291
Dam failure imminent at main street! 5 communities at risk. Evacuate as soon as possible! #flood ID:2232,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-10 13:06:51.281293
Planned power outage in interstate 95 for 7 hours tomorrow. ID:1119,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-27 04:29:51.295291
Regular update: Community event in highway 101. #5794,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-31 00:55:51.321293
Minor incident: heavy rain affecting interstate 95. Use caution. #5017,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-29 13:23:51.317291
Power outage affecting 10k residents in suburban area after strong winds. ID:8481,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-31 22:41:51.283292
8 casualties reported in extensive fire near interstate 95. Evacuate now! #wildfire ID:7575,CRITICAL,PANIC,True,FIRE,twitter,True,2024-11-06 17:39:51.274300
Minor incident: hail affecting central park. Use caution. #1138,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-09 09:25:51.317291
Missing person in main street: Last seen 20 hours ago during dense fog. ID:6253,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-23 02:43:51.287291
Protest scheduled at interstate 95. Expecting 800 participants. ID:9820,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-12 23:18:51.299300
Traffic delay on east area: 15 minute backup due to critical accident. ID:8842,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-10-24 02:05:51.294292
"critical brush fire near south side, spreading without delay. 8 acres affected. ID:6396",HIGH,NEGATIVE,True,FIRE,public,True,2024-11-14 12:46:51.284291
Missing person in north district: Last seen 5 hours ago during extreme heat. ID:8931,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-19 13:07:51.287291
"Construction incident at route 27. Area secured, 6 workers affected. ID:9990",MEDIUM,NEUTRAL,True,OTHER,public,False,2024-11-08 20:33:51.297292
Minor incident: heavy rain affecting suburban area. Use caution. #5820,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-06 21:21:51.317291
Small fire contained in highway 101. 20 acres affected. No evacuations needed. ID:5452,MEDIUM,NEUTRAL,True,FIRE,emergency_service,True,2024-11-10 19:17:51.293290
Small fire contained in downtown. 7 acres affected. No evacuations needed. ID:9102,MEDIUM,NEUTRAL,True,FIRE,twitter,True,2024-10-29 19:18:51.293290
Traffic delay on metropolitan area: 6 minute backup due to severe accident. ID:3006,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-13 17:02:51.294292
ALERT: critical tornado approaching metropolitan area. 12 minutes to seek shelter! #tornado ID:8747,CRITICAL,PANIC,True,TORNADO,news_agency,True,2024-11-07 16:07:51.275300
Regular update: Community event in city center. #5217,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-12 06:34:51.323290
Minor incident: strong winds affecting downtown. Use caution. #6952,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-13 05:55:51.317291
Regular update: Community event in industrial zone. #6167,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-29 15:40:51.322290
Water contamination alert for west end. Affects 10k residents. Boil advisory issued. ID:9442,HIGH,NEGATIVE,True,OTHER,public,False,2024-10-24 06:46:51.286290
Dam failure imminent at south side! 3 communities at risk. Evacuate immediately! #flood ID:7003,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-07 19:16:51.281293
EMERGENCY: serious chemical spill in east area. 20 mile evacuation zone. Hazmat responding. ID:6235,CRITICAL,PANIC,True,HAZMAT,emergency_service,False,2024-10-21 06:53:51.279290
Planned power outage in highway 101 for 6 hours tomorrow. ID:6963,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-10-25 11:57:51.295291
Regular update: Community event in central park. #1928,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-21 18:36:51.323290
Power outage affecting 15k residents in north district after hail. ID:7406,HIGH,NEGATIVE,True,OTHER,public,False,2024-11-04 22:38:51.283292
Traffic delay on city center: 10 minute backup due to massive accident. ID:1309,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-24 09:56:51.294292
ALERT: major tornado approaching north district. 12 minutes to seek shelter! #tornado ID:4740,CRITICAL,PANIC,True,TORNADO,public,False,2024-10-19 09:06:51.275300
Minor incident: hail affecting west end. Use caution. #1826,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-02 05:27:51.316291
12 traffic signals out in central park due to extreme heat. ID:5406,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-12 23:48:51.289297
CRITICAL: considerable gas leak detected in central park. 3 block radius being evacuated without delay. ID:1747,CRITICAL,PANIC,True,OTHER,twitter,False,2024-11-03 21:46:51.278290
Evacuation center at west end reaching capacity. 7 people sheltered. ID:3066,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-14 12:56:51.290297
Regular update: Community event in downtown. #8531,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-19 04:00:51.321293
Building collapsed in central park after massive earthquake. 9+ people trapped. Emergency services responding. ID:5146,CRITICAL,PANIC,True,EARTHQUAKE,public,False,2024-11-05 01:29:51.276291
Minor incident: dense fog affecting interstate 95. Use caution. #6068,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-24 02:26:51.315290
Regular update: Community event in west end. #2669,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-22 06:19:51.323290
strong winds forecast for metropolitan area. Expected duration: 25 hours. ID:6012,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-30 21:01:51.292292
CRITICAL: substantial gas leak detected in south side. 6 block radius being evacuated in next 30 minutes. ID:3832,CRITICAL,PANIC,True,OTHER,twitter,False,2024-10-22 16:26:51.278290
ALERT: severe tornado approaching central park. 6 minutes to seek shelter! #tornado ID:5854,CRITICAL,PANIC,True,TORNADO,twitter,False,2024-11-03 09:28:51.275300
Regular update: Community event in route 27. #9622,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-01 01:19:51.323290
"Construction incident at north district. Area secured, 5 workers affected. ID:4592",MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-05 06:24:51.297292
severe accident on route 27: 15 vehicles involved. Multiple injuries. Avoid area now. ID:5163,CRITICAL,PANIC,True,OTHER,public,False,2024-10-31 21:31:51.279290
severe accident on north district: 20 vehicles involved. Multiple injuries. Avoid area now. ID:1042,CRITICAL,PANIC,True,OTHER,public,True,2024-10-28 20:27:51.279290
Hospital in west end at 9% capacity. Seeking additional resources. ID:6697,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-10 22:21:51.285293
Regular update: Community event in central park. #3205,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-15 00:44:51.323290
10 aftershocks reported in north district. Magnitude critical on Richter scale. ID:8313,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-20 13:53:51.285293
Regular update: Community event in residential district. #7970,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-02 02:21:51.322290
Power outage affecting 20k residents in south side after dense fog. ID:1643,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-04 16:30:51.283292
ALERT: major tornado approaching residential district. 7 minutes to seek shelter! #tornado ID:2817,CRITICAL,PANIC,True,TORNADO,news_agency,True,2024-10-30 12:56:51.275300
extensive landslide reported near harbor area. 6 homes at risk. ID:9355,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-13 18:56:51.291297
considerable landslide reported near west end. 3 homes at risk. ID:2219,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-07 19:13:51.291297
Small fire contained in west end. 9 acres affected. No evacuations needed. ID:2295,MEDIUM,NEUTRAL,True,FIRE,public,False,2024-10-29 16:01:51.293290
Regular update: Community event in city center. #5936,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-19 02:21:51.322290
Building collapsed in riverside after extensive earthquake. 20+ people trapped. Emergency services responding. ID:3085,CRITICAL,PANIC,True,EARTHQUAKE,emergency_service,True,2024-11-03 21:10:51.276291
Regular update: Community event in suburban area. #9226,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-06 04:04:51.323290
Traffic delay on riverside: 12 minute backup due to severe accident. ID:4915,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-01 23:20:51.294292
"URGENT: massive flooding in west end, 5 people trapped! Rescue needed as soon as possible! #emergency ID:1398",CRITICAL,PANIC,True,FLOOD,public,False,2024-11-11 15:30:51.274300
Missing person in route 27: Last seen 9 hours ago during lightning. ID:9432,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-13 19:22:51.287291
metropolitan area roads flooded due to snow. 30 feet of water reported. ID:7819,HIGH,NEGATIVE,True,FLOOD,public,True,2024-10-22 12:35:51.282296
Regular update: Community event in south side. #6273,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-20 05:58:51.321293
"URGENT: significant flooding in harbor area, 8 people trapped! Rescue needed within next hour! #emergency ID:2238",CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-03 14:02:51.274300
Minor incident: strong winds affecting central park. Use caution. #3017,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-10 04:53:51.315290
"major brush fire near highway 101, spreading now. 9 acres affected. ID:2467",HIGH,NEGATIVE,True,FIRE,news_agency,True,2024-11-07 22:36:51.284291
Minor incident: dense fog affecting residential district. Use caution. #9710,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-07 22:31:51.315290
6 traffic signals out in downtown due to ice. ID:4164,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-03 18:26:51.289297
ALERT: serious tornado approaching main street. 9 minutes to seek shelter! #tornado ID:4335,CRITICAL,PANIC,True,TORNADO,emergency_service,False,2024-11-06 14:47:51.275300
EMERGENCY: major chemical spill in commercial zone. 2 mile evacuation zone. Hazmat responding. ID:9155,CRITICAL,PANIC,True,HAZMAT,news_agency,True,2024-11-02 00:46:51.279290
Small fire contained in industrial zone. 3 acres affected. No evacuations needed. ID:9444,MEDIUM,NEUTRAL,True,FIRE,news_agency,True,2024-11-01 21:00:51.293290
south side roads flooded due to hail. 10 feet of water reported. ID:7085,HIGH,NEGATIVE,True,FLOOD,emergency_service,True,2024-10-19 01:19:51.282296
"severe brush fire near suburban area, spreading immediately. 30 acres affected. ID:9468",HIGH,NEGATIVE,True,FIRE,public,True,2024-11-03 17:00:51.284291
Minor incident: snow affecting harbor area. Use caution. #8779,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-28 02:06:51.316291
Regular update: Community event in metropolitan area. #5311,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-04 03:37:51.321293
severe storm forecast for interstate 95. Expected duration: 30 hours. ID:3078,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-26 08:48:51.292292
Regular update: Community event in city center. #1123,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-08 11:30:51.322290
Regular update: Community event in north district. #1288,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-03 08:33:51.323290
Missing person in downtown: Last seen 6 hours ago during snow. ID:1471,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-03 11:54:51.287291
Minor incident: hail affecting highway 101. Use caution. #6390,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-14 21:33:51.317291
Minor incident: snow affecting central park. Use caution. #9133,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-11 18:24:51.315290
Traffic delay on suburban area: 25 minute backup due to considerable accident. ID:3934,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-20 00:30:51.294292
Evacuation center at east area reaching capacity. 3 people sheltered. ID:7681,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-22 19:32:51.290297
EMERGENCY: massive chemical spill in riverside. 3 mile evacuation zone. Hazmat responding. ID:5118,CRITICAL,PANIC,True,HAZMAT,emergency_service,False,2024-11-06 21:02:51.279290
north district roads flooded due to extreme heat. 3 feet of water reported. ID:5117,HIGH,NEGATIVE,True,FLOOD,emergency_service,True,2024-11-08 09:15:51.282296
severe hurricane with hail approaching downtown. Wind speeds 40mph. Immediate evacuation ordered! ID:7518,CRITICAL,PANIC,True,HURRICANE,news_agency,True,2024-10-30 09:13:51.277291
Dam failure imminent at city center! 9 communities at risk. Evacuate immediately! #flood ID:3039,CRITICAL,PANIC,True,FLOOD,public,False,2024-10-26 09:56:51.281293
Beach hazard at residential district: severe storm causing dangerous conditions. ID:6045,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-27 00:04:51.300291
major accident on commercial zone: 3 vehicles involved. Multiple injuries. Avoid area now. ID:9840,CRITICAL,PANIC,True,OTHER,emergency_service,True,2024-11-10 08:34:51.279290
Active shooter at commercial zone. 7 casualties reported. Police operation ongoing. Stay away! ID:9533,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-11-13 03:04:51.280291
Planned power outage in downtown for 8 hours tomorrow. ID:7142,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-03 02:36:51.295291
Regular update: Community event in south side. #2663,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-16 07:07:51.322290
Minor incident: extreme heat affecting downtown. Use caution. #3739,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-13 10:16:51.316291
Protest scheduled at harbor area. Expecting 800 participants. ID:8637,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-23 10:22:51.299300
Evacuation center at industrial zone reaching capacity. 20 people sheltered. ID:6550,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-10 21:56:51.290297
Water contamination alert for downtown. Affects 10k residents. Boil advisory issued. ID:2766,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-22 12:02:51.286290
Protest scheduled at city center. Expecting 400 participants. ID:8512,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-28 16:59:51.299300
Minor incident: severe storm affecting route 27. Use caution. #4427,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-15 23:35:51.315290
Traffic delay on interstate 95: 8 minute backup due to critical accident. ID:5425,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-28 03:13:51.294292
Missing person in industrial zone: Last seen 30 hours ago during lightning. ID:3821,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-18 19:13:51.287291
Minor flooding in south side. Water level risen 15 inches due to ice. ID:4237,MEDIUM,NEUTRAL,True,FLOOD,twitter,False,2024-11-09 09:44:51.292292
Building collapsed in east area after substantial earthquake. 9+ people trapped. Emergency services responding. ID:9734,CRITICAL,PANIC,True,EARTHQUAKE,public,True,2024-10-27 22:27:51.276291
Small fire contained in route 27. 4 acres affected. No evacuations needed. ID:1580,MEDIUM,NEUTRAL,True,FIRE,emergency_service,True,2024-11-01 02:27:51.293290
Minor incident: extreme heat affecting city center. Use caution. #2278,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-24 08:36:51.317291
Regular update: Community event in suburban area. #7023,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-08 05:35:51.323290
severe storm forecast for residential district. Expected duration: 3 hours. ID:5651,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-04 10:34:51.292292
substantial accident on residential district: 7 vehicles involved. Multiple injuries. Avoid area immediately. ID:3278,CRITICAL,PANIC,True,OTHER,news_agency,True,2024-10-25 11:33:51.279290
Regular update: Community event in route 27. #3622,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-25 08:22:51.322290
Regular update: Community event in suburban area. #4167,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-15 15:22:51.322290
Power outage affecting 5k residents in commercial zone after lightning. ID:8898,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-08 08:22:51.283292
CRITICAL: severe gas leak detected in city center. 8 block radius being evacuated immediately. ID:4515,CRITICAL,PANIC,True,OTHER,public,True,2024-11-09 12:30:51.278290
