text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
Active shooter at main street. 2 casualties reported. Police operation ongoing. Stay away! ID:4950,CRITICAL,PANIC,True,VIOLENCE,emergency_service,True,2024-10-31 07:09:00.589081
Minor incident: lightning affecting residential district. Use caution. #3893,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-02 20:11:00.634568
Regular update: Community event in route 27. #6277,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-22 16:39:00.642039
Minor incident: severe storm affecting main street. Use caution. #7142,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-07 18:57:00.634568
"Construction incident at main street. Area secured, 7 workers affected. ID:5262",MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-10-28 10:44:00.609721
20 aftershocks reported in residential district. Magnitude considerable on Richter scale. ID:4963,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-04 21:43:00.595077
Dam failure imminent at riverside! 10 communities at risk. Evacuate immediately! #flood ID:9175,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-05 08:01:00.591079
major accident on metropolitan area: 10 vehicles involved. Multiple injuries. Avoid area in next 30 minutes. ID:3524,CRITICAL,PANIC,True,OTHER,public,True,2024-10-28 21:46:00.586081
considerable accident on metropolitan area: 5 vehicles involved. Multiple injuries. Avoid area urgently. ID:6964,CRITICAL,PANIC,True,OTHER,twitter,False,2024-11-14 21:31:00.586081
CRITICAL: massive gas leak detected in south side. 30 block radius being evacuated in next 30 minutes. ID:3730,CRITICAL,PANIC,True,OTHER,twitter,False,2024-11-03 18:46:00.585080
CRITICAL: major gas leak detected in harbor area. 5 block radius being evacuated as soon as possible. ID:6121,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-11-12 02:23:00.585080
Regular update: Community event in route 27. #9761,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-25 11:50:00.641033
extensive landslide reported near harbor area. 25 homes at risk. ID:8706,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-13 15:30:00.602076
30 aftershocks reported in route 27. Magnitude massive on Richter scale. ID:8727,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-09 10:54:00.595077
Minor incident: dense fog affecting commercial zone. Use caution. #5368,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-28 17:02:00.633504
"Construction incident at north district. Area secured, 6 workers affected. ID:9376",MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-10 10:26:00.609721
critical hurricane with hail approaching residential district. Wind speeds 90mph. Immediate evacuation ordered! ID:8046,CRITICAL,PANIC,True,HURRICANE,emergency_service,True,2024-11-06 15:14:00.583081
Dam failure imminent at main street! 5 communities at risk. Evacuate in next 30 minutes! #flood ID:3118,CRITICAL,PANIC,True,FLOOD,news_agency,False,2024-11-03 09:04:00.591079
Hospital in downtown at 30% capacity. Seeking additional resources. ID:4564,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-10 10:12:00.597076
Minor incident: hail affecting north district. Use caution. #6289,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-09 17:34:00.633504
Minor incident: snow affecting riverside. Use caution. #7410,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-27 11:27:00.633504
EMERGENCY: massive chemical spill in downtown. 20 mile evacuation zone. Hazmat responding. ID:2484,CRITICAL,PANIC,True,HAZMAT,twitter,True,2024-11-14 04:31:00.588080
Traffic delay on main street: 30 minute backup due to serious accident. ID:3286,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-11-12 02:08:00.606075
Small fire contained in south side. 30 acres affected. No evacuations needed. ID:2707,MEDIUM,NEUTRAL,True,FIRE,public,False,2024-11-09 02:36:00.605076
Protest scheduled at main street. Expecting 2000 participants. ID:4653,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-08 10:40:00.611917
EMERGENCY: devastating chemical spill in east area. 12 mile evacuation zone. Hazmat responding. ID:6432,CRITICAL,PANIC,True,HAZMAT,public,True,2024-11-15 20:24:00.588080
Regular update: Community event in main street. #3027,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-22 20:00:00.642039
6 casualties reported in severe fire near north district. Evacuate as soon as possible! #wildfire ID:2246,CRITICAL,PANIC,True,FIRE,public,True,2024-10-25 14:17:00.579077
Power outage affecting 6k residents in north district after lightning. ID:3571,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-24 14:43:00.593077
Regular update: Community event in riverside. #8327,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-03 22:16:00.639890
5 traffic signals out in east area due to extreme heat. ID:8317,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-17 00:08:00.600076
Regular update: Community event in riverside. #9535,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-14 23:47:00.639890
snow forecast for north district. Expected duration: 6 hours. ID:7803,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-10-19 17:38:00.604090
Minor incident: strong winds affecting north district. Use caution. #3665,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-27 07:50:00.633504
massive accident on downtown: 5 vehicles involved. Multiple injuries. Avoid area urgently. ID:4292,CRITICAL,PANIC,True,OTHER,twitter,True,2024-11-17 18:19:00.586081
Traffic delay on metropolitan area: 15 minute backup due to serious accident. ID:5110,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-18 23:05:00.606075
Minor incident: heavy rain affecting east area. Use caution. #3216,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-09 21:09:00.634568
residential district roads flooded due to dense fog. 4 feet of water reported. ID:4968,HIGH,NEGATIVE,True,FLOOD,twitter,True,2024-11-10 01:48:00.592081
Minor incident: strong winds affecting industrial zone. Use caution. #1907,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-30 02:46:00.634568
Water pressure issues reported in harbor area. 20 households affected. ID:3178,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-20 14:42:00.610805
Minor incident: lightning affecting city center. Use caution. #4347,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-09 01:03:00.634568
12 aftershocks reported in west end. Magnitude severe on Richter scale. ID:1335,HIGH,NEGATIVE,True,OTHER,public,False,2024-11-12 19:07:00.595077
Regular update: Community event in downtown. #2677,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-14 08:39:00.642039
Regular update: Community event in main street. #2241,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-03 13:07:00.641033
Evacuation center at suburban area reaching capacity. 3 people sheltered. ID:7767,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-29 02:35:00.601091
Minor incident: snow affecting industrial zone. Use caution. #8753,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-22 00:19:00.633504
serious landslide reported near industrial zone. 30 homes at risk. ID:4359,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-10 15:49:00.602076
"Construction incident at route 27. Area secured, 6 workers affected. ID:2624",MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-20 06:05:00.609721
main street roads flooded due to extreme heat. 7 feet of water reported. ID:7215,HIGH,NEGATIVE,True,FLOOD,twitter,False,2024-10-28 10:40:00.592081
"severe brush fire near metropolitan area, spreading without delay. 7 acres affected. ID:1712",HIGH,NEGATIVE,True,FIRE,news_agency,True,2024-10-30 22:23:00.594077
Regular update: Community event in downtown. #6436,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-11 22:24:00.642039
6 traffic signals out in main street due to snow. ID:2094,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-12 21:36:00.600076
7 casualties reported in considerable fire near route 27. Evacuate urgently! #wildfire ID:7865,CRITICAL,PANIC,True,FIRE,public,True,2024-10-28 07:09:00.579077
Minor incident: ice affecting residential district. Use caution. #4671,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-07 16:59:00.634568
Regular update: Community event in central park. #8592,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-28 20:18:00.639890
Regular update: Community event in central park. #6450,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-20 15:25:00.642039
"URGENT: severe flooding in north district, 15 people trapped! Rescue needed immediately! #emergency ID:6309",CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-10-23 18:26:00.577082
Minor incident: strong winds affecting harbor area. Use caution. #7218,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-02 17:07:00.633504
8 traffic signals out in commercial zone due to dense fog. ID:7219,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-12 11:03:00.600076
3 traffic signals out in harbor area due to dense fog. ID:8027,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-04 23:26:00.600076
Minor incident: heavy rain affecting harbor area. Use caution. #1531,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-21 10:08:00.634568
Missing person in residential district: Last seen 9 hours ago during hail. ID:9974,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-09 11:48:00.599076
substantial landslide reported near harbor area. 5 homes at risk. ID:1825,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-27 10:40:00.602076
CRITICAL: extensive gas leak detected in city center. 4 block radius being evacuated urgently. ID:9014,CRITICAL,PANIC,True,OTHER,public,True,2024-10-20 18:21:00.585080
"severe brush fire near residential district, spreading in next 30 minutes. 4 acres affected. ID:4220",HIGH,NEGATIVE,True,FIRE,emergency_service,True,2024-11-12 20:05:00.594077
interstate 95 roads flooded due to hail. 3 feet of water reported. ID:9353,HIGH,NEGATIVE,True,FLOOD,public,True,2024-10-19 03:06:00.592081
Water pressure issues reported in main street. 4 households affected. ID:6553,MEDIUM,NEUTRAL,True,OTHER,news_agency,False,2024-11-15 03:29:00.610805
Minor incident: snow affecting suburban area. Use caution. #3324,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-09 12:32:00.633504
Beach hazard at downtown: hail causing dangerous conditions. ID:3171,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-09 04:06:00.613026
Power outage affecting 20k residents in downtown after severe storm. ID:5355,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-29 05:00:00.593077
"URGENT: critical flooding in industrial zone, 9 people trapped! Rescue needed as soon as possible! #emergency ID:6768",CRITICAL,PANIC,True,FLOOD,twitter,False,2024-11-02 02:41:00.577082
Small fire contained in highway 101. 7 acres affected. No evacuations needed. ID:7015,MEDIUM,NEUTRAL,True,FIRE,twitter,True,2024-10-26 14:20:00.605076
Minor incident: ice affecting main street. Use caution. #8906,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-05 14:19:00.633504
Regular update: Community event in highway 101. #2176,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-20 09:27:00.641033
considerable landslide reported near suburban area. 10 homes at risk. ID:4775,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-03 08:48:00.602076
Regular update: Community event in north district. #6159,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-04 16:12:00.639890
Minor incident: heavy rain affecting east area. Use caution. #2189,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-20 10:46:00.632441
Minor flooding in downtown. Water level risen 8 inches due to severe storm. ID:4223,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-11-13 16:16:00.603076
Regular update: Community event in residential district. #1392,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-13 02:38:00.641033
Regular update: Community event in route 27. #2659,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-02 03:50:00.641033
Missing person in residential district: Last seen 8 hours ago during snow. ID:9884,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-24 21:54:00.599076
Hospital in industrial zone at 30% capacity. Seeking additional resources. ID:1674,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-23 04:42:00.597076
Water contamination alert for highway 101. Affects 6k residents. Boil advisory issued. ID:4130,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-13 00:37:00.598077
Planned power outage in highway 101 for 10 hours tomorrow. ID:5282,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-12 10:39:00.607076
Active shooter at south side. 15 casualties reported. Police operation ongoing. Stay away! ID:1551,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-11-04 01:05:00.589081
main street roads flooded due to hail. 25 feet of water reported. ID:8186,HIGH,NEGATIVE,True,FLOOD,emergency_service,False,2024-10-30 13:43:00.592081
snow forecast for central park. Expected duration: 7 hours. ID:5455,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-08 03:13:00.604090
12 casualties reported in considerable fire near residential district. Evacuate immediately! #wildfire ID:3963,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-10-19 07:13:00.579077
CRITICAL: severe gas leak detected in commercial zone. 7 block radius being evacuated now. ID:8994,CRITICAL,PANIC,True,OTHER,twitter,True,2024-10-30 10:17:00.585080
Minor incident: extreme heat affecting south side. Use caution. #5923,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-01 01:12:00.634568
Small fire contained in industrial zone. 15 acres affected. No evacuations needed. ID:2249,MEDIUM,NEUTRAL,True,FIRE,emergency_service,True,2024-10-23 09:14:00.605076
Dam failure imminent at interstate 95! 3 communities at risk. Evacuate within next hour! #flood ID:7936,CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-10-21 16:51:00.591079
ice forecast for commercial zone. Expected duration: 8 hours. ID:3357,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-26 06:10:00.604090
Minor incident: heavy rain affecting metropolitan area. Use caution. #9462,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-25 10:28:00.633504
Dam failure imminent at commercial zone! 5 communities at risk. Evacuate in next 30 minutes! #flood ID:5792,CRITICAL,PANIC,True,FLOOD,news_agency,False,2024-10-23 16:22:00.591079
Minor incident: severe storm affecting route 27. Use caution. #6719,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-04 21:51:00.633504
Protest scheduled at east area. Expecting 3000 participants. ID:5486,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-15 21:45:00.611917
Missing person in south side: Last seen 10 hours ago during strong winds. ID:2057,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-06 00:15:00.599076
Missing person in main street: Last seen 15 hours ago during ice. ID:2823,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-16 10:54:00.599076
Building collapsed in harbor area after major earthquake. 20+ people trapped. Emergency services responding. ID:4787,CRITICAL,PANIC,True,EARTHQUAKE,public,False,2024-11-15 23:53:00.582079
Water contamination alert for city center. Affects 20k residents. Boil advisory issued. ID:3706,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-17 11:19:00.598077
Traffic delay on metropolitan area: 6 minute backup due to devastating accident. ID:8315,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-11 12:21:00.606075
Minor flooding in commercial zone. Water level risen 4 inches due to ice. ID:1855,MEDIUM,NEUTRAL,True,FLOOD,news_agency,True,2024-11-01 15:45:00.603076
Minor incident: dense fog affecting industrial zone. Use caution. #1962,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-17 04:18:00.633504
Minor incident: snow affecting main street. Use caution. #3931,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-09 09:33:00.633504
Regular update: Community event in industrial zone. #8113,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-27 01:49:00.642039
"Construction incident at suburban area. Area secured, 30 workers affected. ID:2695",MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-23 19:55:00.609721
Regular update: Community event in riverside. #5399,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-07 06:14:00.641033
Hospital in south side at 6% capacity. Seeking additional resources. ID:5868,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-02 00:54:00.597076
Minor incident: hail affecting route 27. Use caution. #7367,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-13 18:25:00.633504
residential district roads flooded due to dense fog. 8 feet of water reported. ID:2190,HIGH,NEGATIVE,True,FLOOD,news_agency,False,2024-10-27 02:33:00.592081
Minor incident: hail affecting interstate 95. Use caution. #9112,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-29 05:27:00.633504
